iter	Passed	Remaining
220	21028	26547
221	21114	26440
222	21199	26332
223	21283	26224
224	21368	26116
225	21450	26005
226	21535	25899
227	21620	25792
228	21705	25686
229	21796	25587
230	21884	25484
231	21970	25379
232	22054	25273
233	22131	25157
234	22216	25052
235	22301	24947
236	22384	24840
237	22468	24734
238	22552	24628
239	22636	24522
240	22719	24416
241	22812	24321
242	22897	24216
243	22978	24108
244	23061	24002
245	23145	23898
246	23227	23791
247	23311	23687
248	23394	23582
249	23477	23477
250	23559	23372
251	23643	23267
252	23725	23163
253	23819	23069
254	23905	22968
255	23989	22864
256	24072	22761
257	24155	22657
258	24237	22553
259	24322	22451
260	24406	22349
261	24487	22244
262	24570	22141
263	24653	22039
264	24737	21937
265	24827	21840
266	24911	21739
267	24994	21637
268	25076	21534
269	25160	21433
270	25241	21329
271	25324	21227
272	25406	21125
273	25490	21024
274	25573	20923
275	25658	20824
276	25746	20727
277	25831	20628
278	25915	20528
279	25999	20427
280	26081	20327
281	26165	20227
282	26248	20126
283	26329	20025
284	26412	19925
285	26496	19826
286	26581	19727
287	26666	19629
288	26760	19538
289	26846	19440
290	26928	19340
291	27012	19241
292	27095	19142
293	27179	19044
294	27261	18944
295	27344	18845
296	27427	18746
297	27511	18648
298	27593	18549
299	27679	18452
300	27767	18357
301	27854	18262
302	27937	18163
303	28020	18065
304	28102	17966
305	28186	17870
306	28270	17772
307	28357	17677
308	28438	17578
309	28523	17482
310	28606	17384
311	28690	17287
312	28780	17194
313	28866	17099
314	28949	17002
315	29033	16905
316	29116	16808
317	29200	16712
318	29284	16615
319	29367	16519
320	29450	16422
321	29533	16326
322	29616	16229
323	29700	16133
324	29792	16042
325	29876	15946
326	29959	15850
327	30040	15752
328	30123	15656
329	30207	15561
330	30291	15465
331	30374	15370
332	30459	15275
333	30543	15180
334	30626	15084
335	30709	14989
336	30801	14898
337	30887	14804
338	30970	14708
339	31052	14613
340	31136	14518
341	31217	14422
342	31300	14327
343	31384	14232
344	31469	14138
345	31553	14044
346	31629	13946
347	31705	13848
348	31790	13754
349	31868	13657
350	31942	13559
351	32016	13461
352	32093	13364
353	32170	13268
354	32245	13170
355	32320	13073
356	32396	12976
357	32474	12880
358	32550	12784
359	32624	12687
360	32701	12591
361	32786	12498
362	32864	12403
363	32939	12306
364	33015	12211
365	33091	12115
366	33169	12020
367	33244	11924
368	33318	11828
369	33394	11733
370	33472	11638
371	33548	11543
372	33625	11448
373	33700	11353
374	33785	11261
375	33863	11167
376	33939	11073
377	34014	10978
378	34090	10883
379	34166	10789
380	34240	10694
381	34316	10600
382	34391	10506
383	34466	10411
384	34544	10318
385	34619	10224
386	34696	10130
387	34781	10039
388	34858	9946
389	34933	9853
390	35010	9760
391	35085	9666
392	35162	9573
393	35239	9480
394	35312	9386
395	35387	9293
396	35464	9201
397	35540	9108
398	35614	9015
399	35690	8922
400	35776	8832
401	35853	8740
402	35926	8647
403	36002	8555
404	36076	8462
405	36154	8370
406	36230	8278
407	36306	8186
408	36383	8095
409	36460	8003
410	36536	7911
411	36611	7819
412	36687	7728
413	36773	7638
414	36854	7548
415	36931	7457
416	37007	7365
417	37082	7274
418	37159	7183
419	37233	7092
420	37309	7001
421	37387	6910
422	37462	6819
423	37539	6728
424	37622	6639
425	37697	6548
426	37783	6459
427	37861	6369
428	37937	6278
429	38014	6188
430	38090	6098
431	38166	6007
432	38242	5917
433	38318	5827
434	38392	5736
435	38468	5646
436	38544	5556
437	38621	5466
438	38694	5376
439	38781	5288
440	38860	5199
441	38936	5109
442	39014	5019
443	39089	4930
444	39165	4840
445	39242	4751
446	39317	4661
447	39391	4572
448	39467	4482
449	39541	4393
450	39616	4304
451	39694	4215
452	39776	4126
453	39853	4038
454	39931	3949
455	40008	3860
456	40084	3771
457	40160	3682
458	40236	3594
459	40312	3505
460	40387	3416
461	40460	3327
462	40538	3239
463	40613	3151
464	40689	3062
465	40773	2974
466	40851	2886
467	40927	2798
468	41003	2710
469	41078	2622
470	41155	2533
471	41237	2446
472	41311	2358
473	41388	2270
474	41465	2182
475	41540	2094
476	41616	2006
477	41692	1918
478	41778	1831
479	41856	1744
480	41931	1656
481	42008	1568
482	42085	1481
483	42159	1393
484	42236	1306
485	42311	1218
486	42385	1131
487	42484	1044
488	42568	957
489	42644	870
490	42730	783
491	42810	696
492	42884	608
493	42961	521
494	43039	434
495	43115	347
496	43191	260
497	43267	173
498	43342	86
499	43417	0
