iter	Passed	Remaining
188	17344	28540
189	17429	28436
190	17513	28333
191	17600	28233
192	17686	28132
193	17778	28043
194	17872	27954
195	17981	27890
196	18071	27795
197	18166	27708
198	18254	27610
199	18339	27509
200	18425	27408
201	18514	27312
202	18601	27215
203	18688	27116
204	18774	27016
205	18862	26920
206	18951	26824
207	19036	26724
208	19128	26633
209	19217	26538
210	19302	26438
211	19384	26333
212	19468	26232
213	19553	26131
214	19637	26030
215	19720	25929
216	19806	25830
217	19889	25729
218	19975	25630
219	20056	25526
220	20144	25431
221	20228	25331
222	20316	25236
223	20405	25142
224	20503	25060
225	20596	24971
226	20679	24870
227	20767	24775
228	20858	24684
229	20945	24588
230	21033	24493
231	21127	24405
232	21215	24311
233	21304	24217
234	21392	24123
235	21477	24025
236	21563	23929
237	21647	23830
238	21730	23730
239	21818	23636
240	21904	23540
241	21986	23440
242	22077	23349
243	22169	23259
244	22259	23167
245	22344	23070
246	22429	22973
247	22513	22876
248	22598	22780
249	22683	22683
250	22770	22588
251	22857	22495
252	22943	22399
253	23030	22305
254	23120	22213
255	23203	22115
256	23288	22019
257	23372	21923
258	23456	21826
259	23540	21729
260	23627	21635
261	23712	21540
262	23803	21449
263	23892	21358
264	23978	21263
265	24067	21171
266	24154	21078
267	24248	20991
268	24336	20898
269	24421	20803
270	24514	20715
271	24605	20625
272	24694	20533
273	24786	20444
274	24876	20353
275	24967	20263
276	25058	20173
277	25148	20082
278	25237	19991
279	25323	19897
280	25413	19806
281	25518	19727
282	25619	19644
283	25715	19558
284	25808	19469
285	25903	19382
286	25992	19290
287	26083	19200
288	26181	19115
289	26269	19022
290	26354	18928
291	26442	18835
292	26529	18742
293	26618	18651
294	26710	18561
295	26801	18471
296	26888	18378
297	26970	18282
298	27056	18188
299	27145	18097
300	27230	18003
301	27318	17910
302	27406	17818
303	27492	17725
304	27576	17630
305	27659	17535
306	27743	17441
307	27829	17348
308	27916	17256
309	28001	17162
310	28090	17071
311	28176	16977
312	28262	16885
313	28349	16793
314	28434	16699
315	28518	16605
316	28601	16511
317	28682	16415
318	28766	16322
319	28856	16231
320	28949	16142
321	29039	16052
322	29127	15961
323	29210	15867
324	29296	15774
325	29381	15682
326	29471	15592
327	29565	15503
328	29658	15415
329	29753	15327
330	29846	15238
331	29934	15147
332	30027	15058
333	30120	14970
334	30205	14877
335	30290	14784
336	30376	14692
337	30466	14602
338	30560	14513
339	30649	14423
340	30737	14331
341	30827	14241
342	30915	14150
343	31008	14061
344	31119	13981
345	31217	13894
346	31305	13803
347	31389	13710
348	31474	13617
349	31565	13528
350	31659	13439
351	31753	13351
352	31849	13263
353	31943	13174
354	32037	13085
355	32132	12997
356	32226	12908
357	32314	12817
358	32402	12726
359	32489	12634
360	32575	12542
361	32663	12451
362	32748	12359
363	32832	12267
364	32917	12174
365	33000	12082
366	33087	11990
367	33168	11897
368	33252	11804
369	33340	11714
370	33424	11621
371	33513	11531
372	33598	11439
373	33682	11347
374	33765	11255
375	33848	11162
376	33947	11075
377	34039	10986
378	34129	10896
379	34211	10803
380	34300	10713
381	34382	10620
382	34466	10528
383	34550	10436
384	34634	10345
385	34720	10254
386	34810	10164
387	34901	10074
388	34990	9984
389	35079	9894
390	35170	9804
391	35258	9714
392	35352	9625
393	35464	9541
394	35560	9452
395	35645	9361
396	35729	9269
397	35816	9179
398	35900	9087
399	35988	8997
400	36076	8906
401	36160	8815
402	36244	8723
403	36329	8632
404	36415	8541
405	36502	8451
406	36593	8361
407	36683	8271
408	36771	8181
409	36861	8091
410	36950	8001
411	37034	7910
412	37122	7819
413	37214	7730
414	37306	7641
415	37398	7551
416	37483	7460
417	37571	7370
418	37661	7280
419	37747	7190
420	37837	7100
421	37926	7010
422	38010	6919
423	38098	6829
424	38180	6737
425	38263	6646
426	38345	6555
427	38430	6465
428	38517	6374
429	38610	6285
430	38701	6195
431	38790	6105
432	38876	6015
433	38964	5925
434	39060	5836
435	39169	5749
436	39263	5660
437	39349	5570
438	39437	5479
439	39525	5389
440	39612	5299
441	39696	5209
442	39781	5118
443	39876	5029
444	39971	4940
445	40068	4851
446	40167	4762
447	40253	4672
448	40343	4582
449	40434	4492
450	40527	4403
451	40622	4313
452	40711	4223
453	40799	4133
454	40891	4044
455	40977	3953
456	41076	3864
457	41180	3776
458	41283	3687
459	41370	3597
460	41458	3507
461	41545	3417
462	41632	3327
463	41717	3236
464	41802	3146
465	41885	3056
466	41971	2965
467	42059	2875
468	42142	2785
469	42229	2695
470	42316	2605
471	42399	2515
472	42481	2424
473	42564	2334
474	42646	2244
475	42730	2154
476	42821	2064
477	42909	1974
478	42996	1885
479	43082	1795
480	43167	1705
481	43252	1615
482	43342	1525
483	43429	1435
484	43518	1345
485	43606	1256
486	43701	1166
487	43784	1076
488	43868	986
489	43953	897
490	44040	807
491	44124	717
492	44209	627
493	44294	537
494	44375	448
495	44463	358
496	44553	268
497	44639	179
498	44728	89
499	44814	0
