iter	Logloss
0	0.5732684715
1	0.4890353523
2	0.4329270795
3	0.3893223095
4	0.354915177
5	0.3278692612
6	0.3061051971
7	0.2886348623
8	0.2745551148
9	0.2646995629
10	0.2564563577
11	0.2484762169
12	0.2417103453
13	0.2364976532
14	0.2311946527
15	0.2272124059
16	0.2237970277
17	0.2207287554
18	0.2166690833
19	0.214222231
20	0.2117334197
21	0.2097871193
22	0.2065164432
23	0.2045138657
24	0.2027880144
25	0.2007935921
26	0.199229912
27	0.1975816735
28	0.1960810163
29	0.1939465033
30	0.192656053
31	0.1902032092
32	0.1886684258
33	0.1876239496
34	0.186175052
35	0.1849309286
36	0.1838534331
37	0.1824007585
38	0.1812734758
39	0.1800628635
40	0.1790165494
41	0.1781451689
42	0.1767975063
43	0.1761701972
44	0.1751424976
45	0.1741818132
46	0.1730039139
47	0.1717108333
48	0.1708348858
49	0.1703674418
50	0.1689348408
51	0.1679359973
52	0.1671141966
53	0.1665719708
54	0.166032311
55	0.1652323459
56	0.1642886988
57	0.1639176033
58	0.1633790446
59	0.1629518454
60	0.1622628217
61	0.1616158509
62	0.1611188897
63	0.1604027296
64	0.1597589253
65	0.1587544582
66	0.158158873
67	0.15739376
68	0.1567423376
69	0.1560587436
70	0.1555772348
71	0.1551636704
72	0.1546235968
73	0.1541092238
74	0.1536585165
75	0.1529907738
76	0.1525175305
77	0.1518433135
78	0.1514680812
79	0.1511502353
80	0.1503119492
81	0.1495249422
82	0.149185719
83	0.1483220407
84	0.1475384608
85	0.1470745608
86	0.1465712626
87	0.1460685561
88	0.1457469297
89	0.1452167721
90	0.1449094155
91	0.1443025931
92	0.1437118318
93	0.1432909101
94	0.1426776494
95	0.1421782237
96	0.1419116066
97	0.1413434284
98	0.1408392622
99	0.1403111925
100	0.1398634331
101	0.1395168039
102	0.1393076718
103	0.1388390222
104	0.1385206339
105	0.137962589
106	0.1375400789
107	0.1371364493
108	0.1365181578
109	0.136244664
110	0.1358423797
111	0.1355113747
112	0.1352014784
113	0.1348096447
114	0.1345857463
115	0.1342297682
116	0.1337963548
117	0.1333941569
118	0.1330448363
119	0.1328715036
120	0.1322917911
121	0.1321084573
122	0.1317728742
123	0.1315519938
124	0.1309974754
125	0.1305710614
126	0.1303146243
127	0.1299752141
128	0.1297159547
129	0.1295299084
130	0.129280217
131	0.1290677791
132	0.1288474046
133	0.1284638
134	0.1280538207
135	0.1278081744
136	0.1275403739
137	0.1272290202
138	0.1270233552
139	0.1268281705
140	0.1266191609
141	0.126203985
142	0.1257054187
143	0.1247028455
144	0.1242548031
145	0.1238735547
146	0.1232911868
147	0.1227244947
148	0.1223629862
149	0.1219658178
150	0.1212855192
151	0.1205472134
152	0.1201576264
153	0.1195755069
154	0.119312293
155	0.118895859
156	0.1186338953
157	0.1183662659
158	0.1180518474
159	0.1176715408
160	0.1175096
161	0.1171652203
162	0.1167634318
163	0.1165052962
164	0.1161867305
165	0.115914249
166	0.1156259541
167	0.1154015073
168	0.1152037008
169	0.1149608955
170	0.114787748
171	0.114622301
172	0.1143053427
173	0.1140439813
174	0.1137890434
175	0.1135745342
176	0.1133344033
177	0.1130514261
178	0.1128113309
179	0.1126916869
180	0.1125484542
181	0.1123855771
182	0.1122274676
183	0.1118677051
184	0.1116519373
185	0.1115491687
186	0.1113278309
187	0.1112100605
188	0.1109935842
189	0.1107236851
190	0.1105896603
191	0.1104427898
192	0.1102525087
193	0.1101423347
194	0.1099133036
195	0.1096223269
196	0.1094688442
197	0.1092158317
198	0.1091175266
199	0.1090138953
200	0.1088729318
201	0.1087428975
202	0.1086043039
203	0.1084437098
204	0.1081641093
205	0.1080535562
206	0.1078414512
207	0.1077650306
208	0.1076183901
209	0.1075245976
210	0.1073204974
211	0.1071679327
212	0.1069956664
213	0.1068110808
214	0.1066383247
215	0.1064914944
216	0.1063351295
217	0.1061810232
218	0.1059859585
219	0.1057325989
220	0.1056251221
221	0.1055546672
222	0.1054654191
223	0.1053201668
224	0.1052121113
225	0.105051929
226	0.104923944
227	0.1047791525
228	0.1046479878
229	0.1043884004
230	0.1042128497
231	0.1040907957
232	0.1038835551
233	0.1037165531
234	0.1035366862
235	0.1033596749
236	0.1032211779
237	0.1030840618
238	0.1028351115
239	0.1026615367
240	0.1025855533
241	0.1024106924
242	0.1022103563
243	0.1021124937
244	0.1018866485
245	0.1016743247
246	0.1015468881
247	0.1014257991
248	0.1012933095
249	0.1010918264
250	0.1009563659
251	0.1008945525
252	0.100819769
253	0.100627627
254	0.100439441
255	0.1003062331
256	0.100186946
257	0.1000558898
258	0.09993250515
259	0.09984685075
260	0.09962306301
261	0.09931858144
262	0.09909604822
263	0.09886700492
264	0.09864098195
265	0.09837416945
266	0.09819960022
267	0.09806078051
268	0.09790994483
269	0.09774618604
270	0.09762307919
271	0.09746035247
272	0.09733766549
273	0.0971615129
274	0.09698622729
275	0.09682401366
276	0.09671228547
277	0.09661262384
278	0.09641878342
279	0.09626219459
280	0.0961505062
281	0.09603667094
282	0.09592225458
283	0.09579777631
284	0.09563249905
285	0.09544888178
286	0.09529365181
287	0.09514623422
288	0.09501809393
289	0.09493185532
290	0.09478123894
291	0.09466570022
292	0.09461396462
293	0.09449520779
294	0.09438758814
295	0.09423919737
296	0.09414471771
297	0.09403768466
298	0.09400149005
299	0.09384234527
300	0.09372947766
301	0.093606609
302	0.09352493768
303	0.0934346445
304	0.09335570608
305	0.0932052987
306	0.09312951418
307	0.09300928276
308	0.09295303117
309	0.09285599365
310	0.09271279447
311	0.09257511168
312	0.09248875109
313	0.09241889692
314	0.0922315993
315	0.09216311188
316	0.09209568671
317	0.09205896814
318	0.091929511
319	0.09181574426
320	0.09168898196
321	0.09157952762
322	0.09145520747
323	0.09130440056
324	0.09119590898
325	0.09111576689
326	0.09099315934
327	0.09090251774
328	0.09082809588
329	0.09070113117
330	0.09061917227
331	0.09051105878
332	0.09045522388
333	0.09039294254
334	0.09035220654
335	0.09025125871
336	0.09013303603
337	0.09005956211
338	0.08994946141
339	0.0898611853
340	0.08975846029
341	0.08968771651
342	0.08962686741
343	0.08955262371
344	0.08938792581
345	0.08931081552
346	0.08925005559
347	0.08906894159
348	0.08894831179
349	0.08891126402
350	0.08871789125
351	0.08859691108
352	0.08849419738
353	0.08843159881
354	0.08832425654
355	0.0882517746
356	0.08811632569
357	0.08803362795
358	0.08793666698
359	0.08781215848
360	0.08768874867
361	0.08758786999
362	0.08756343392
363	0.08744638497
364	0.08736180733
365	0.08729260871
366	0.08720138904
367	0.08712805973
368	0.08706100824
369	0.08693500706
370	0.08689004934
371	0.08683898965
372	0.08676102927
373	0.08662841153
374	0.08651115543
375	0.08642312455
376	0.08635262966
377	0.08629535626
378	0.08618132073
379	0.08603704069
380	0.08593427453
381	0.0858540035
382	0.08576159375
383	0.08562470086
384	0.08550772836
385	0.08541593079
386	0.08531185982
387	0.08517201686
388	0.08506618195
389	0.08501804028
390	0.08490562497
391	0.08476402451
392	0.08469506294
393	0.08465412476
394	0.08459773887
395	0.08452253698
396	0.08442558655
397	0.08431602149
398	0.08424546964
399	0.0841523688
400	0.08397479193
401	0.08390469052
402	0.0838078883
403	0.08369857961
404	0.08356496159
405	0.08347894334
406	0.0833240709
407	0.08325231476
408	0.08315173716
409	0.08308207601
410	0.08300224524
411	0.08293165073
412	0.08284707271
413	0.08277959429
414	0.08272667923
415	0.08265089216
416	0.08258182708
417	0.08249388745
418	0.08239519418
419	0.08234198559
420	0.08231583804
421	0.08224954468
422	0.0822071429
423	0.08213586521
424	0.08201417052
425	0.08194820163
426	0.08186433813
427	0.08180456001
428	0.08175527744
429	0.08168529435
430	0.08164543522
431	0.08155340715
432	0.08145606925
433	0.08137839895
434	0.08127655305
435	0.08118121547
436	0.08113111901
437	0.08100868627
438	0.08092081154
439	0.08085358372
440	0.08069518658
441	0.08063196335
442	0.08054337448
443	0.08051380579
444	0.08043146228
445	0.08036125162
446	0.08031963616
447	0.08019309425
448	0.08011342193
449	0.0800076482
450	0.079961394
451	0.0798915465
452	0.07983854508
453	0.07979332547
454	0.07968455686
455	0.07958184247
456	0.07954600588
457	0.07948899942
458	0.07943562766
459	0.07937000071
460	0.07931146871
461	0.07922588161
462	0.07916947165
463	0.07912495744
464	0.07904476074
465	0.07899143382
466	0.07896324935
467	0.07890592095
468	0.07883388358
469	0.07873070261
470	0.07868528381
471	0.07862133266
472	0.07857124093
473	0.07849001105
474	0.07839903835
475	0.07836319305
476	0.07830731153
477	0.07826316549
478	0.07816283526
479	0.07808865195
480	0.07803380822
481	0.07798303946
482	0.07793597647
483	0.07785551835
484	0.07779712804
485	0.07773969075
486	0.07770571759
487	0.07764829778
488	0.07760006254
489	0.07754407287
490	0.07744535802
491	0.07738788721
492	0.07732569137
493	0.07724044444
494	0.07720096117
495	0.07713328835
496	0.07703745737
497	0.07699236814
498	0.0769099362
499	0.07684889774
