iter	Logloss
0	0.3266330168
1	0.164397166
2	0.09423467982
3	0.06202317428
4	0.04462773339
5	0.03681836533
6	0.03267613174
7	0.02976055238
8	0.02790721121
9	0.02690684197
10	0.02566388552
11	0.0252646462
12	0.02468417779
13	0.02418099993
14	0.02366692618
15	0.02348271539
16	0.02314454991
17	0.02276739592
18	0.02245792171
19	0.0222656881
20	0.02210799126
21	0.02195027594
22	0.0217782924
23	0.02157214654
24	0.0214422326
25	0.02133146621
26	0.02124516587
27	0.02108090237
28	0.02094895904
29	0.02083628575
30	0.02073092338
31	0.02064428327
32	0.02048358625
33	0.02041809304
34	0.0203182156
35	0.0202134334
36	0.02012431085
37	0.02003114569
38	0.01996750159
39	0.01989447325
40	0.01985790014
41	0.01978029294
42	0.01963070908
43	0.0195431028
44	0.01948757168
45	0.01941766371
46	0.01934217837
47	0.01926463242
48	0.01919984533
49	0.01912264609
50	0.01906264474
51	0.01902555966
52	0.0189408091
53	0.01884467034
54	0.01877899684
55	0.01866798082
56	0.01856661138
57	0.01851079133
58	0.01846310622
59	0.01841589609
60	0.01835654309
61	0.01831451741
62	0.01827525731
63	0.01821495085
64	0.01816242338
65	0.01812281541
66	0.01807998768
67	0.0180474179
68	0.0180182031
69	0.01798840813
70	0.01793697857
71	0.01783774023
72	0.01779148587
73	0.01768952471
74	0.01764338014
75	0.01760502264
76	0.01756052262
77	0.01752027208
78	0.0174552007
79	0.0173974021
80	0.01734678268
81	0.01726660984
82	0.01719647651
83	0.01716143932
84	0.01713181078
85	0.01707239074
86	0.01702814151
87	0.01700502877
88	0.01696094133
89	0.01687090695
90	0.01683091529
91	0.01678803093
92	0.01675619386
93	0.01668666265
94	0.01660620204
95	0.01656313508
96	0.01653539263
97	0.01650036121
98	0.01647036863
99	0.01642534739
100	0.01639646543
101	0.01635784443
102	0.01632690417
103	0.01628250354
104	0.01623063943
105	0.01619965989
106	0.01617356777
107	0.01613320514
108	0.01611675267
109	0.01607661655
110	0.01604152273
111	0.01601309958
112	0.01596317588
113	0.01592002109
114	0.01589610052
115	0.01586565028
116	0.0158188539
117	0.01578612925
118	0.01574036374
119	0.01571189783
120	0.01567717036
121	0.0156480538
122	0.01559947302
123	0.0155784752
124	0.0155472622
125	0.01551083702
126	0.01549071638
127	0.01546239955
128	0.01541179631
129	0.01537349197
130	0.01534935066
131	0.0153066385
132	0.01526412397
133	0.01523162121
134	0.01519571378
135	0.01516850064
136	0.01514329379
137	0.01511552591
138	0.0150400371
139	0.01497052322
140	0.01495132483
141	0.01492169166
142	0.01489741514
143	0.01486292806
144	0.01483998637
145	0.01480852489
146	0.01479240989
147	0.01476781902
148	0.01474431797
149	0.01471643799
150	0.01467187325
151	0.01464321203
152	0.0146247787
153	0.01460319148
154	0.01457062863
155	0.01454692764
156	0.0145154003
157	0.01448145755
158	0.01445481879
159	0.01442052008
160	0.01438835017
161	0.01436417882
162	0.01435151934
163	0.01433242842
164	0.01430786297
165	0.01429069051
166	0.01422896833
167	0.01420515871
168	0.01418817924
169	0.01414869378
170	0.01411421248
171	0.01408136764
172	0.01406330298
173	0.01403411938
174	0.01401367514
175	0.01399274782
176	0.01397812713
177	0.01394943239
178	0.01393071938
179	0.01390352936
180	0.01388913402
181	0.01387106358
182	0.01384131716
183	0.01380997241
184	0.0137924151
185	0.01375627769
186	0.01373571904
187	0.01369138081
188	0.013665432
189	0.01364624516
190	0.01362700747
191	0.01359143981
192	0.01353498991
193	0.01351285489
194	0.01349933442
195	0.0134745101
196	0.01345423228
197	0.0134329571
198	0.01341258683
199	0.01338460631
200	0.0133625753
201	0.01334158327
202	0.01332087091
203	0.01329611015
204	0.01325678071
205	0.01323674559
206	0.01321429275
207	0.01318354203
208	0.01315306059
209	0.01313805505
210	0.01312448951
211	0.01310498138
212	0.0130897944
213	0.01306826959
214	0.01304357239
215	0.01302895517
216	0.01299341525
217	0.01295601813
218	0.01294408789
219	0.01292903382
220	0.01290518259
221	0.01288232642
222	0.01286991079
223	0.01285143586
224	0.01283070385
225	0.01281114835
226	0.01279631501
227	0.01277972617
228	0.01275751025
229	0.01272444352
230	0.01270619163
231	0.01267852199
232	0.01265755885
233	0.01264219158
234	0.01262300705
235	0.01260706886
236	0.01258051447
237	0.01255522903
238	0.01254079902
239	0.01251755107
240	0.01247955299
241	0.012456186
242	0.01244386167
243	0.01242358039
244	0.01240873434
245	0.01239460366
246	0.01236536459
247	0.01235312347
248	0.0123414706
249	0.01232641652
250	0.01230773703
251	0.01229311403
252	0.01228015869
253	0.01226610082
254	0.01224494352
255	0.01222664541
256	0.01220316285
257	0.01218160337
258	0.01216508271
259	0.01213789731
260	0.01211680473
261	0.01210201531
262	0.01208594653
263	0.01206318281
264	0.01204365042
265	0.01202761862
266	0.01200765747
267	0.01199334997
268	0.01195709236
269	0.01194537824
270	0.01192066602
271	0.01191624318
272	0.01189776362
273	0.01187504845
274	0.01186177992
275	0.0118477729
276	0.01183178733
277	0.01181766706
278	0.01180113253
279	0.01178700185
280	0.01176344533
281	0.01173575951
282	0.01171412029
283	0.01169891944
284	0.01168001574
285	0.01166421508
286	0.01164591697
287	0.01162154568
288	0.01161083586
289	0.01159628451
290	0.01156362921
291	0.01155101133
292	0.01153919551
293	0.01152636961
294	0.01151537318
295	0.0114993749
296	0.01148044231
297	0.01147025371
298	0.01146333687
299	0.01144619099
300	0.01143215277
301	0.01141908071
302	0.01138963245
303	0.0113772723
304	0.01136203562
305	0.01134269045
306	0.01133051983
307	0.01130598212
308	0.01128240133
309	0.01127044451
310	0.01125620173
311	0.01124361275
312	0.01123594703
313	0.01122349558
314	0.01121188085
315	0.01119502851
316	0.01118338835
317	0.01116666776
318	0.01115775389
319	0.01114432472
320	0.01112316742
321	0.01110328832
322	0.01109289862
323	0.01108094181
324	0.01106838519
325	0.01105835144
326	0.0110482056
327	0.01103846656
328	0.01100579277
329	0.0109960283
330	0.01098163297
331	0.01096535039
332	0.01095589912
333	0.01094547938
334	0.01093826207
335	0.01092700676
336	0.0109191307
337	0.01090959275
338	0.01089054344
339	0.01088308343
340	0.01087729455
341	0.01086576881
342	0.01084985027
343	0.01084284214
344	0.01082334442
345	0.0108152846
346	0.01079733898
347	0.01078250564
348	0.01076837843
349	0.01076234339
350	0.01074414929
351	0.01073144936
352	0.01072033389
353	0.010712318
354	0.01069529115
355	0.01068322107
356	0.01064806022
357	0.01063629409
358	0.01062879479
359	0.01061664151
360	0.01060831935
361	0.0105894041
362	0.01057839611
363	0.01057209179
364	0.01056642773
365	0.01055615477
366	0.010543842
367	0.0105293727
368	0.0105120211
369	0.01049942287
370	0.01049209461
371	0.01048197766
372	0.01046833469
373	0.01045000884
374	0.01042589527
375	0.01041311791
376	0.01040157599
377	0.01039443611
