iter	Passed	Remaining
332	86337	43298
333	86583	43032
334	86836	42770
335	87099	42512
336	87334	42242
337	87620	41995
338	87881	41737
339	88144	41479
340	88417	41226
341	88672	40965
342	88924	40702
343	89186	40444
344	89444	40185
345	89713	39930
346	89974	39671
347	90246	39417
348	90505	39158
349	90748	38892
350	91021	38638
351	91281	38379
352	91532	38116
353	91810	37865
354	92100	37618
355	92355	37357
356	92622	37100
357	92887	36843
358	93166	36591
359	93431	36334
360	93709	36082
361	93981	35827
362	94244	35568
363	94508	35310
364	94768	35051
365	95050	34800
366	95310	34540
367	95550	34273
368	95836	34023
369	96090	33761
370	96354	33503
371	96623	33246
372	96881	32986
373	97155	32731
374	97428	32476
375	97702	32220
376	97987	31969
377	98254	31711
378	98526	31455
379	98779	31193
380	99047	30936
381	99305	30675
382	99568	30416
383	99829	30156
384	100099	29899
385	100367	29642
386	100608	29376
387	100870	29117
388	101134	28858
389	101380	28594
390	101652	28337
391	101918	28079
392	102184	27821
393	102461	27565
394	102721	27305
395	102981	27045
396	103218	26779
397	103454	26513
398	103702	26250
399	103942	25985
400	104201	25725
401	104437	25459
402	104693	25199
403	104945	24937
404	105199	24676
405	105460	24416
406	105694	24151
407	105986	23898
408	106235	23636
409	106480	23373
410	106702	23105
411	106961	22846
412	107199	22581
413	107465	22323
414	107701	22059
415	107961	21799
416	108247	21545
417	108549	21294
418	108814	21035
419	109074	20776
420	109335	20516
421	109589	20255
422	109846	19995
423	110101	19735
424	110392	19480
425	110658	19222
426	110913	18961
427	111196	18705
428	111467	18447
429	111725	18187
430	111964	17924
431	112233	17666
432	112485	17405
433	112739	17144
434	112997	16884
435	113249	16623
436	113503	16363
437	113761	16103
438	114015	15842
439	114246	15579
440	114526	15322
441	114781	15061
442	115035	14801
443	115294	14541
444	115534	14279
445	115814	14022
446	116059	13760
447	116320	13501
448	116568	13240
449	116824	12980
450	117086	12721
451	117330	12459
452	117616	12203
453	117875	11943
454	118141	11684
455	118385	11423
456	118609	11160
457	118852	10899
458	119097	10638
459	119336	10377
460	119604	10118
461	119851	9857
462	120114	9598
463	120368	9338
464	120616	9078
465	120873	8819
466	121125	8559
467	121365	8298
468	121619	8038
469	121875	7779
470	122129	7519
471	122377	7259
472	122635	7000
473	122891	6740
474	123140	6481
475	123387	6221
476	123639	5961
477	123901	5702
478	124158	5443
479	124429	5184
480	124696	4925
481	124962	4666
482	125232	4407
483	125467	4147
484	125721	3888
485	125949	3628
486	126208	3369
487	126431	3108
488	126694	2849
489	126944	2590
490	127192	2331
491	127447	2072
492	127693	1813
493	127939	1553
494	128190	1294
495	128450	1035
496	128705	776
497	128953	517
498	129199	258
499	129459	0
